Артикул;Наименование;Цена;Наличие;Ссылка на товар
код: 13645859;"Набор буров для перфоратора (10-20 мм; SDS-plus) Hitachi HTC-751031";Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-dlya-perforatora-10-20-mm-sds-plus-hitachi-htc-751031-56412/
код: 13645860;Набор буров для перфоратора SDS+ (5 шт.) Hitachi HTC-751017;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-dlya-perforatora-sds-5-sht-hitachi-htc-751017-56417/
код: 13645861;Буры для перфоратора SDS+ Hitachi в наборе 6/8х110+6/8/10х160 мм HTC-751024;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/bury-dlya-perforatora-sds-hitachi-v-nabore-6-8h110-6-8-10h160-mm-htc-751024-56421/
код: 13646208;Набор долот SDS-plus 3 предмета (пика, зубило, широкое долото 250 мм) Hitachi 751589;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-dolot-sds-plus-3-predmeta-pika-zubilo-shirokoe-doloto-250-mm-hitachi-751589-61775/
код: 13646209;Набор долот SDS-max 3 предмета (пика, зубило, лопаточное долото 400 мм) Hitachi 751035;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-dolot-sds-max-3-predmeta-pika-zubilo-lopatochnoe-doloto-400-mm-hitachi-751035-61945/
код: 15025314;Набор буров SDS+ 5 шт. Sparky 20009004714;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-sds-5-sht-sparky-20009004714-225285/
код: 15025315;Набор буров SDS+ 7 шт. Sparky 20009004814;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-sds-7-sht-sparky-20009004814-225288/
код: 14954125;Набор буров SDS-plus Kress 93304001;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-sds-plus-kress-93304001-231003/
код: 15040274;Набор буров SDS-plus Turbo 7шт. Kress 93303901;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-sds-plus-turbo-7sht-kress-93303901-508552/
код: 13639090;Набор сверл plus-7 ROBUST LINE 5 шт. (SDS-plus) Bosch 2608585073;Нет информации;Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-sverl-plus-7-robust-line-5-sht-sds-plus-bosch-2608585073-539910/
