Артикул;Наименование;Цена;Наличие;Ссылка на товар
код: 15481329;Установка воздушно-плазменной резки Барс CUT-107D 380В СВ000007727;"
    123 300 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/ustanovka-vozdushno-plazmennoj-rezki-bars-cut-107d-380v-sv000007727-710788/
код: 15481331;Установка воздушно-плазменной резки Барс CUT-47D 220В СВ000006651;"
    28 990 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/ustanovka-vozdushno-plazmennoj-rezki-bars-cut-47d-220v-sv000006651-710773/
код: 23800011;Переносная машина термической резки с ЧПУ METMACHINE PCA 1500x3000 00000001628;"
    320 775 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/perenosnaya-mashina-termicheskoj-rezki-s-chpu-metmachine-pca-1500x3000-00000001628-5482219/
код: 25955615;Инверторный сварочный аппарат плазменной резки MAGNETTA CUT-60;"
    54 588 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/invertornyj-svarochnyj-apparat-plazmennoj-rezki-magnetta-cut-60-7763380/
код: 16484199;Инверторный сварочный аппарат плазменной резки MAGNETTA CUT-40;"
    27 580 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/invertornyj-svarochnyj-apparat-plazmennoj-rezki-magnetta-cut-40-1607372/
код: 23800035;Аппарат воздушно-плазменной резки METMACHINE PCA-200 IGBT 00000002117;"
    357 175 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-vozdushno-plazmennoj-rezki-metmachine-pca-200-igbt-00000002117-5482249/
код: 15118976;Инвертор плазменной резки Brima LGK-160 380В c плазмотроном A141 или А151 0005689;"
    168 481 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/invertor-plazmennoj-rezki-brima-lgk-160-380v-c-plazmotronom-a141-ili-a151-0005689-527444/
код: 16509428;Аппарат воздушно-плазменной резки металлов ПТК RILON CUT 40 СT 00000035129;"
    32 530 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-vozdushno-plazmennoj-rezki-metallov-ptk-rilon-cut-40-st-00000035129-1580809/
код: 25078575;Аппарат плазменной резки Gemeral cut-40 13722;"
    18 980 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-cut-40-gemeral-13722-6625669/
код: 27086780;Аппарат плазменной резки со встроенным компрессором GROVERS ENERGY CUT-40 PRO EV02983;"
    48 000 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-so-vstroennym-kompressorom-grovers-energy-cut-40-pro-ev02983-8307819/
код: 15600031;Аппарат воздушно-плазменной резки ТСС PRO CUT-40 067013;"
    25 752 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-vozdushno-plazmennoj-rezki-tss-pro-cut-40-067013-794476/
код: 23800023;Аппарат воздушно-плазменной резки METMACHINE PCA-100 IGBT 00000001626;"
    169 533 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-vozdushno-plazmennoj-rezki-metmachine-pca-100-igbt-00000001626-5482231/
код: 23800041;Аппарат воздушно-плазменной резки METMACHINE PCA-63 IGBT 00-00001915;"
    104 650 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-vozdushno-plazmennoj-rezki-metmachine-pca-63-igbt-00-00001915-5482243/
код: 15943093;Аппарат плазменной резки Foxweld VARTEG PLASMA 40 6155;"
    19 000 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/apparat-plazmennoj-rezki-foxweld-varteg-plasma-40-6155-1069064/
код: 28013840;Аппарат плазменной резки DEKO DCUT-40 051-4688;"
    21 300 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/deko-apparat-plazmennoj-rezki-dcut-40-deko-3638-051-4688-8924486/
код: 15118978;Многофункциональная инверторная установка Brima CT-312 220В 0005692;"
    38 136 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/mnogofunktsionalnaya-invertornaya-ustanovka-brima-ct-312-220v-0005692-527497/
